,Movement,Artwork,Year,Artist_Name
618,Realism,sien-sewing-half-figure,1883,Vincent_van_Gogh
620,Post_Impressionism,the-corner-of-the-park,1888,Vincent_van_Gogh
621,Realism,lumber-sale,1883,Vincent_van_Gogh
623,Realism,meadows-near-rijswijk-and-the-schenkweg,1882,Vincent_van_Gogh
624,Realism,orphan-man-in-sunday-clothes-with-eye-bandage,1882,Vincent_van_Gogh
625,Post_Impressionism,village-street-and-steps-in-auvers-with-figures,1890,Vincent_van_Gogh
626,Post_Impressionism,sheet-with-sketches-of-diggers-and-other-figures,1890,Vincent_van_Gogh
628,Realism,still-life-with-cabbage-and-clogs,1881,Vincent_van_Gogh
629,Post_Impressionism,still-life-with-blue-enamel-coffeepot-earthenware-and-fruit,1888,Vincent_van_Gogh
630,Post_Impressionism,sheet-with-two-sowers-and-hands,1890,Vincent_van_Gogh
631,Realism,women-miners,1882,Vincent_van_Gogh
633,Realism,wheatfield-with-reaper-and-peasant-woman-binding-sheaves,1885,Vincent_van_Gogh
634,Realism,man-putting-potatoes-in-a-sack,1881,Vincent_van_Gogh
635,Realism,stooks-and-a-peasant-stacking-sheaves,1885,Vincent_van_Gogh
637,Post_Impressionism,oleanders-the-hospital-garden-at-saint-remy,1889,Vincent_van_Gogh
639,Post_Impressionism,the-tarascon-diligence,1888,Vincent_van_Gogh
640,Post_Impressionism,plaster-statuette,1886,Vincent_van_Gogh
641,Post_Impressionism,tiled-roof-with-chimneys-and-church-tower,1888,Vincent_van_Gogh
644,Realism,landscape-with-a-church-and-houses,1885,Vincent_van_Gogh
645,Realism,peasant-with-a-stick,1881,Vincent_van_Gogh
646,Post_Impressionism,landscape-with-alphonse-daudet-s-windmill,1888,Vincent_van_Gogh
652,Realism,sketches-of-a-hen-and-a-cock,1890,Vincent_van_Gogh
653,Realism,snowy-landscape-with-stooping-woman,1883,Vincent_van_Gogh
654,Realism,wood-gatherer-figure-study,1884,Vincent_van_Gogh
655,Realism,orphan-man-with-cap-and-walking-stick,1882,Vincent_van_Gogh
658,Post_Impressionism,landscape-with-a-tree-in-the-foreground,1888,Vincent_van_Gogh
660,Realism,orphan-man-with-long-overcoat-and-umbrella-seen-from-the-back,1882,Vincent_van_Gogh
661,Realism,village-at-sunset,1884,Vincent_van_Gogh
663,Post_Impressionism,selfportrait-on-the-road-to-tarascon-the-painter-on-his-way-to-work,1888,Vincent_van_Gogh
664,Realism,woman-with-hat-head,1882,Vincent_van_Gogh
665,Realism,woman-sitting-at-the-fireside,1881,Vincent_van_Gogh
666,Post_Impressionism,sketch-of-a-stooping-man,1890,Vincent_van_Gogh
668,Realism,peasant-lifting-potatoes-2,1885,Vincent_van_Gogh
669,Realism,torso-of-venus-and-a-landscape,1887,Vincent_van_Gogh
673,Realism,peasants-planting-potatoes,1884,Vincent_van_Gogh
674,Realism,sower-after-millet,1881,Vincent_van_Gogh
676,Realism,peasant-with-a-chopping-knife,1881,Vincent_van_Gogh
677,Realism,man-with-top-hat,1882,Vincent_van_Gogh
678,Post_Impressionism,stone-steps-in-the-garden-of-the-asylum,1889,Vincent_van_Gogh
680,Realism,two-women-in-the-moor,1883,Vincent_van_Gogh
681,Post_Impressionism,kneeling-ecorche,1887,Vincent_van_Gogh
682,Realism,orphan-man-with-pickax-on-his-shoulder,1883,Vincent_van_Gogh
683,Post_Impressionism,portrait-of-a-one-eyed-man,1888,Vincent_van_Gogh
686,Realism,sand-diggers-in-dekkersduin-near-the-hague-2,1883,Vincent_van_Gogh
687,Realism,seated-woman-2,1885,Vincent_van_Gogh
688,Realism,part-of-a-portrait-of-anthon-van-rappard,1884,Vincent_van_Gogh
691,Realism,orphan-man-wearing-a-blouse-sitting-with-pipe,1882,Vincent_van_Gogh
692,Realism,woman-with-shawl-sewing,1883,Vincent_van_Gogh
693,Realism,man-sitting-reading-a-book,1882,Vincent_van_Gogh
694,Post_Impressionism,olive-grove-with-picking-figures,1889,Vincent_van_Gogh
696,Post_Impressionism,still-life-with-thistles,1890,Vincent_van_Gogh
697,Realism,peasant-boy,1885,Vincent_van_Gogh
698,Post_Impressionism,orchard-with-peach-trees-in-blossom,1888,Vincent_van_Gogh
699,Post_Impressionism,joseph-roulin-sitting-in-a-cane-chair-three-quarter-length,1888,Vincent_van_Gogh
704,Post_Impressionism,wheat-field-with-sheaves,1888,Vincent_van_Gogh
707,Post_Impressionism,suburbs-of-paris,1887,Vincent_van_Gogh
709,Realism,weaver-with-a-baby-in-a-highchair,1884,Vincent_van_Gogh
710,Realism,still-life-with-four-stone-bottles-flask-and-white-cup,1884,Vincent_van_Gogh
711,Post_Impressionism,self-portrait-dedicated-to-paul-gauguin,1888,Vincent_van_Gogh
717,Realism,still-life-with-clogs-and-pots,1884,Vincent_van_Gogh
718,Post_Impressionism,mask-of-an-egyptian-mummy-2,1889,Vincent_van_Gogh
719,Realism,two-women,1882,Vincent_van_Gogh
720,Post_Impressionism,still-life-vase-with-fourteen-sunflowers,1889,Vincent_van_Gogh
721,Post_Impressionism,morning-going-to-work,1890,Vincent_van_Gogh
723,Realism,the-old-tower-in-the-snow,1885,Vincent_van_Gogh
724,Post_Impressionism,row-of-cottages-in-saintes-maries,1888,Vincent_van_Gogh
725,Realism,woman-with-dark-cap-sien-s-mother,1882,Vincent_van_Gogh
727,Post_Impressionism,two-men-on-a-road-with-pine-trees,1890,Vincent_van_Gogh
729,Realism,plowman-with-two-women,1883,Vincent_van_Gogh
730,Post_Impressionism,orchard-with-blossoming-apricot-trees,1888,Vincent_van_Gogh
732,Realism,peasant-girl-half-figure-2,1885,Vincent_van_Gogh
734,Realism,plaster-statuette-of-a-male-torso,1886,Vincent_van_Gogh
735,Post_Impressionism,three-peasants-at-a-meal,1890,Vincent_van_Gogh
736,Post_Impressionism,orchard-in-blossom-plum-trees,1888,Vincent_van_Gogh
737,Realism,waiting-room,1882,Vincent_van_Gogh
738,Realism,still-life-with-basket-of-apples,1885,Vincent_van_Gogh
739,Post_Impressionism,window-in-the-bataille-restaurant,1887,Vincent_van_Gogh
743,Post_Impressionism,pollard-willows-and-setting-sun,1888,Vincent_van_Gogh
745,Post_Impressionism,mantelpiece-with-chair,1890,Vincent_van_Gogh
746,Post_Impressionism,walk-along-the-banks-of-the-seine-near-asnieres,1887,Vincent_van_Gogh
748,Post_Impressionism,vase-with-myosotis-and-peonies,1886,Vincent_van_Gogh
749,Realism,woman-sewing,1885,Vincent_van_Gogh
750,Post_Impressionism,the-baby-marcelle-roulin,1888,Vincent_van_Gogh
752,Post_Impressionism,the-schoolboy-camille-roulin,1888,Vincent_van_Gogh
754,Realism,peasant-woman-pitching-wheat-or-hay,1885,Vincent_van_Gogh
755,Post_Impressionism,still-life-with-bloaters,1886,Vincent_van_Gogh
756,Post_Impressionism,trees-and-undergrowth,1887,Vincent_van_Gogh
761,Post_Impressionism,tree-roots,1890,Vincent_van_Gogh
762,Post_Impressionism,peasants-lifting-potatoes,1890,Vincent_van_Gogh
764,Realism,town-d-avray-l-etang-au-batelier,1875,Vincent_van_Gogh
766,Realism,workman-beside-a-mound-of-peat-and-a-peat-boat-with-two-figures,1883,Vincent_van_Gogh
767,Realism,skull-with-burning-cigarette,1885,Vincent_van_Gogh
768,Post_Impressionism,wheatfield-with-sheaves,1888,Vincent_van_Gogh
769,Realism,man-stooping-with-stick-or-spade,1882,Vincent_van_Gogh
771,Post_Impressionism,sailing-boat-on-the-seine-at-asnieres,1887,Vincent_van_Gogh
772,Post_Impressionism,pasture-in-bloom,1887,Vincent_van_Gogh
775,Realism,still-life-with-a-basket-of-vegetables,1885,Vincent_van_Gogh
776,Post_Impressionism,still-life-with-decanter-and-lemons-on-a-plate,1887,Vincent_van_Gogh
779,Post_Impressionism,the-allotments-at-montmartre,1887,Vincent_van_Gogh
782,Realism,old-woman-with-a-shawl-and-a-walking-stick,1882,Vincent_van_Gogh
783,Post_Impressionism,ruins-of-montmajour,1888,Vincent_van_Gogh
784,Realism,orphan-man-bareheaded,1883,Vincent_van_Gogh
786,Post_Impressionism,the-shepherdess-after-millet,1889,Vincent_van_Gogh
787,Realism,lange-vijverberg-hague,1883,Vincent_van_Gogh
788,Realism,landscape-with-a-farm,1883,Vincent_van_Gogh
789,Post_Impressionism,portrait-of-trabuc-an-attendant-at-saint-paul-hospital,1889,Vincent_van_Gogh
790,Post_Impressionism,outskirts-of-paris-near-montmartre,1887,Vincent_van_Gogh
791,Realism,weaver-facing-right,1884,Vincent_van_Gogh
793,Post_Impressionism,studies-figure-the-enclosure-wall-of-saint-paul-hospital-and-others,1889,Vincent_van_Gogh
794,Realism,landscape-with-trees,1881,Vincent_van_Gogh
798,Post_Impressionism,sketch-of-a-couple-walking-with-a-child,1890,Vincent_van_Gogh
800,Post_Impressionism,the-ploughed-field,1888,Vincent_van_Gogh
801,Post_Impressionism,mademoiselle-gachet-at-the-piano,1890,Vincent_van_Gogh
806,Post_Impressionism,houses-among-trees,1890,Vincent_van_Gogh
809,Post_Impressionism,wheat-fields-with-auvers-in-the-background,1890,Vincent_van_Gogh
810,Realism,sower,1881,Vincent_van_Gogh
812,Realism,landscape-with-woman-walking,1883,Vincent_van_Gogh
813,Post_Impressionism,three-cicadas,1889,Vincent_van_Gogh
814,Post_Impressionism,woman-with-striped-skirt,1890,Vincent_van_Gogh
815,Post_Impressionism,sunny-lawn-in-a-public-park,1888,Vincent_van_Gogh
816,Post_Impressionism,walking-couple,1886,Vincent_van_Gogh
817,Post_Impressionism,people-walking-on-a-street-in-the-evening,1886,Vincent_van_Gogh
818,Post_Impressionism,mademoiselle-gachet-in-her-garden-at-auvers-sur-oise,1890,Vincent_van_Gogh
819,Post_Impressionism,landscape-with-the-wall-of-a-farm,1888,Vincent_van_Gogh
820,Post_Impressionism,houses-among-trees-with-a-figure,1890,Vincent_van_Gogh
821,Post_Impressionism,woman-in-dark-dress-walking,1886,Vincent_van_Gogh
822,Post_Impressionism,vineyards-with-a-view-of-auvers,1890,Vincent_van_Gogh
823,Realism,meadow-in-the-background-new-church,1882,Vincent_van_Gogh
824,Realism,mills-in-the-neighbourhood-of-dordrecht,1877,Vincent_van_Gogh
826,Post_Impressionism,young-man-with-cornflower,1890,Vincent_van_Gogh
830,Post_Impressionism,the-banks-of-the-seine,1887,Vincent_van_Gogh
832,Post_Impressionism,portrait-of-camille-roulin,1888,Vincent_van_Gogh
833,Post_Impressionism,old-man-in-sorrow-on-the-threshold-of-eternity,1890,Vincent_van_Gogh
835,Realism,two-men-with-a-four-wheeled-wagon,1882,Vincent_van_Gogh
836,Realism,man-with-pipe-and-eye-bandage,1882,Vincent_van_Gogh
837,Post_Impressionism,still-life-glass-with-carnations,1890,Vincent_van_Gogh
838,Realism,the-cave-of-machpelah,1877,Vincent_van_Gogh
839,Post_Impressionism,undergrowth,1887,Vincent_van_Gogh
840,Realism,the-houses-on-schenkweg-where-van-gogh-lived,1882,Vincent_van_Gogh
841,Post_Impressionism,still-life-with-two-sunflowers,1887,Vincent_van_Gogh
844,Realism,woman-at-the-window-knitting,1882,Vincent_van_Gogh
845,Realism,still-life-with-yellow-hat,1885,Vincent_van_Gogh
848,Realism,weaver-seen-from-the-front,1884,Vincent_van_Gogh
849,Post_Impressionism,tree-trunks-in-the-grass,1890,Vincent_van_Gogh
850,Realism,woman-with-kettle-by-the-fireplace,1885,Vincent_van_Gogh
851,Realism,peasant-woman-planting-beets,1885,Vincent_van_Gogh
853,Realism,scheveningen-woman-standing,1881,Vincent_van_Gogh
854,Post_Impressionism,landscape-with-hut-in-the-camargue,1888,Vincent_van_Gogh
855,Post_Impressionism,landscape-with-path-and-pollard-trees,1888,Vincent_van_Gogh
856,Realism,woman-by-the-wash-tub-in-the-garden,1885,Vincent_van_Gogh
857,Realism,study-of-three-peasants-one-sitting,1885,Vincent_van_Gogh
858,Post_Impressionism,the-road-to-tarascon,1888,Vincent_van_Gogh
859,Post_Impressionism,self-portrait-with-a-japanese-print,1887,Vincent_van_Gogh
860,Realism,the-old-cemetery-tower-at-nuenen-in-the-snow,1885,Vincent_van_Gogh
861,Post_Impressionism,standing-male-nude,1887,Vincent_van_Gogh
862,Realism,miners,1880,Vincent_van_Gogh
867,Realism,landscape-with-bog-oak-trunks,1883,Vincent_van_Gogh
868,Post_Impressionism,oleanders-and-books,1888,Vincent_van_Gogh
869,Realism,the-public-soup-kitchen,1883,Vincent_van_Gogh
870,Post_Impressionism,reaper-with-sickle-after-millet,1889,Vincent_van_Gogh
871,Post_Impressionism,pear-tree-in-blossom,1888,Vincent_van_Gogh
873,Realism,old-woman-seen-from-behind,1882,Vincent_van_Gogh
874,Realism,woman-sewing,1881,Vincent_van_Gogh
875,Post_Impressionism,prisoners-exercising-prisoners-round,1890,Vincent_van_Gogh
876,Post_Impressionism,wheat-field-behind-saint-paul-hospital-with-a-reaper,1889,Vincent_van_Gogh
877,Realism,sketches-of-a-man-with-a-ladder-other-figures-and-a-cemetery,1885,Vincent_van_Gogh
879,Post_Impressionism,the-grounds-of-the-asylum,1889,Vincent_van_Gogh
880,Realism,study-sheet-with-seven-hands,1885,Vincent_van_Gogh
883,Realism,old-man-in-a-tail-coat,1882,Vincent_van_Gogh
884,Post_Impressionism,paul-gauguin-s-armchair,1888,Vincent_van_Gogh
885,Post_Impressionism,orchard-in-blossom-bordered-by-cypresses,1888,Vincent_van_Gogh
886,Post_Impressionism,trees-in-the-garden-of-the-hospital-saint-paul,1888,Vincent_van_Gogh
887,Realism,peasant-woman-lifting-potatoes-3,1885,Vincent_van_Gogh
889,Post_Impressionism,sketch-of-two-women,1890,Vincent_van_Gogh
890,Post_Impressionism,view-of-montmartre,1886,Vincent_van_Gogh
892,Post_Impressionism,sheet-with-sketches-of-figures,1890,Vincent_van_Gogh
893,Realism,miners-in-the-snow-winter,1882,Vincent_van_Gogh
894,Post_Impressionism,young-peasant-girl-in-a-straw-hat-sitting-in-front-of-a-wheatfield,1890,Vincent_van_Gogh
895,Post_Impressionism,still-life-with-apples-pears-lemons-and-grapes,1887,Vincent_van_Gogh
897,Post_Impressionism,view-of-the-church-of-saint-paul-de-mausole,1889,Vincent_van_Gogh
899,Realism,man-sitting-with-a-glass-in-his-hand,1882,Vincent_van_Gogh
900,Post_Impressionism,vase-with-flieder-margerites-und-anemones,1887,Vincent_van_Gogh
901,Realism,vase-with-gladioli-and-lilac,1886,Vincent_van_Gogh
902,Post_Impressionism,the-alpilles-with-olive-trees-in-the-foreground,1889,Vincent_van_Gogh
903,Post_Impressionism,thistles,1888,Vincent_van_Gogh
905,Realism,peasant-woman-stooping-2,1885,Vincent_van_Gogh
906,Post_Impressionism,public-garden-with-vincent-s-house-in-the-background,1888,Vincent_van_Gogh
912,Post_Impressionism,wooden-sheds,1889,Vincent_van_Gogh
913,Post_Impressionism,woman-pianist-and-a-violinist,1887,Vincent_van_Gogh
914,Post_Impressionism,three-pairs-of-shoes,1886,Vincent_van_Gogh
915,Post_Impressionism,the-grove,1890,Vincent_van_Gogh
916,Post_Impressionism,sketch-of-a-donkey,1890,Vincent_van_Gogh
918,Post_Impressionism,wheat-stacks-with-reaper,1888,Vincent_van_Gogh
920,Realism,potato-field,1882,Vincent_van_Gogh
921,Realism,path-to-the-beach,1883,Vincent_van_Gogh
922,Post_Impressionism,l-arlesienne-portrait-of-madame-ginoux,1890,Vincent_van_Gogh
924,Post_Impressionism,windmills-at-montmartre,1886,Vincent_van_Gogh
925,Post_Impressionism,women-working-in-wheat-field,1890,Vincent_van_Gogh
927,Post_Impressionism,portrait-of-patience-escalier,1888,Vincent_van_Gogh
928,Realism,near-the-hearth,1881,Vincent_van_Gogh
929,Post_Impressionism,path-between-pine-trees,1889,Vincent_van_Gogh
930,Post_Impressionism,roadway-with-underpass-the-viaduct,1887,Vincent_van_Gogh
931,Post_Impressionism,people-walking-in-front-of-snow-covered-cottage-2,1890,Vincent_van_Gogh
934,Post_Impressionism,two-peasant-women-digging-in-field-with-snow,1890,Vincent_van_Gogh
936,Post_Impressionism,sketches-of-a-cottage-and-figures,1890,Vincent_van_Gogh
937,Realism,peasant-woman-seen-against-the-window-two-heads,1885,Vincent_van_Gogh
942,Post_Impressionism,seated-woman-4,1887,Vincent_van_Gogh
943,Realism,seated-man-with-a-moustache-and-cap,1886,Vincent_van_Gogh
944,Realism,three-persons-returning-from-the-potato-field,1883,Vincent_van_Gogh
945,Realism,peasant-woman-picking-up-a-sheaf-of-grain,1885,Vincent_van_Gogh
948,Post_Impressionism,moulin-de-la-galette,1886,Vincent_van_Gogh
949,Post_Impressionism,sheaves-of-wheat,1890,Vincent_van_Gogh
950,Post_Impressionism,the-seine-with-a-rowing-boat,1887,Vincent_van_Gogh
952,Post_Impressionism,still-life-bottle-lemons-and-oranges,1888,Vincent_van_Gogh
953,Realism,view-of-the-sea-at-scheveningen,1882,Vincent_van_Gogh
954,Post_Impressionism,tree-with-ivy-in-the-asylum-garden,1889,Vincent_van_Gogh
961,Post_Impressionism,portrait-of-madame-augustine-roulin,1888,Vincent_van_Gogh
962,Post_Impressionism,the-man-is-at-sea-after-demont-breton,1889,Vincent_van_Gogh
963,Realism,woman-praying,1883,Vincent_van_Gogh
967,Realism,landscape-with-a-stack-of-peat-and-farmhouses,1883,Vincent_van_Gogh
969,Post_Impressionism,rowing-boats-on-the-banks-of-the-oise,1890,Vincent_van_Gogh
970,Post_Impressionism,sketch-of-diggers-and-other-figures,1890,Vincent_van_Gogh
971,Post_Impressionism,lilacs,1887,Vincent_van_Gogh
972,Realism,parsonage-garden-at-dusk,1885,Vincent_van_Gogh
977,Realism,peasant-woman-head,1885,Vincent_van_Gogh
979,Post_Impressionism,the-tarascon-stagecoach,1888,Vincent_van_Gogh
980,Post_Impressionism,trees-in-a-field-on-a-sunny-day,1887,Vincent_van_Gogh
985,Realism,peasant-woman-with-a-child-in-her-lap,1885,Vincent_van_Gogh
986,Post_Impressionism,the-cafe-terrace-on-the-place-du-forum-arles-at-night,1888,Vincent_van_Gogh
987,Post_Impressionism,the-park-at-arles-with-the-entrance-seen-through-the-trees,1888,Vincent_van_Gogh
988,Realism,rooftops,1882,Vincent_van_Gogh
990,Post_Impressionism,lane-in-voyer-d-argenson-park-at-asnieres,1887,Vincent_van_Gogh
992,Realism,view-of-scheveningen,1882,Vincent_van_Gogh
993,Realism,still-life-with-mackerels-lemons-and-tomatoes,1886,Vincent_van_Gogh
994,Realism,sketch-of-a-left-hand,1886,Vincent_van_Gogh
996,Realism,woman-with-white-cloth-around-her-head-sitting-on-a-bench,1883,Vincent_van_Gogh
997,Realism,head-of-a-woman,1883,Vincent_van_Gogh
998,Post_Impressionism,the-bois-de-boulogne-with-people-walking,1886,Vincent_van_Gogh
999,Post_Impressionism,swift,1887,Vincent_van_Gogh
1000,Realism,sien-s-mother-s-house,1882,Vincent_van_Gogh
1001,Post_Impressionism,still-life-with-basket-of-apples-to-lucien-pissarro,1887,Vincent_van_Gogh
1002,Realism,sien-nursing-baby,1882,Vincent_van_Gogh
1003,Post_Impressionism,the-old-mill,1888,Vincent_van_Gogh
1004,Realism,vase-with-honesty,1884,Vincent_van_Gogh
1006,Realism,self-portrait,1886,Vincent_van_Gogh
1008,Post_Impressionism,houses-in-auvers,1890,Vincent_van_Gogh
1010,Realism,sien-under-umbrella-with-girl,1882,Vincent_van_Gogh
1011,Realism,pollard-willow,1882,Vincent_van_Gogh
1014,Realism,scheveningen-woman-sewing,1882,Vincent_van_Gogh
1016,Realism,sower,1882,Vincent_van_Gogh
1017,Post_Impressionism,postman-joseph-roulin,1888,Vincent_van_Gogh
1021,Post_Impressionism,woman-in-the-cafe-tambourin,1887,Vincent_van_Gogh
1023,Post_Impressionism,the-garden-of-st-paul-s-hospital-at-st-remy,1889,Vincent_van_Gogh
1025,Realism,peasant-woman-binding-a-sheaf-of-grain,1885,Vincent_van_Gogh
1026,Realism,still-life-of-paintbrushes-in-a-flowerpot,1884,Vincent_van_Gogh
1027,Realism,mower-after-millet,1881,Vincent_van_Gogh
1028,Realism,still-life-with-three-birds-nests,1885,Vincent_van_Gogh
1030,Post_Impressionism,terrace-of-a-cafe-on-montmartre-la-guinguette,1886,Vincent_van_Gogh
1032,Post_Impressionism,seascape-at-saintes-maries,1888,Vincent_van_Gogh
1035,Realism,woman-with-hat-coat-and-pleated-dress,1882,Vincent_van_Gogh
1038,Realism,three-woodcutters-walking,1884,Vincent_van_Gogh
1039,Post_Impressionism,portrait-of-madame-trabuc,1889,Vincent_van_Gogh
1044,Post_Impressionism,self-portrait-with-dark-felt-hat,1886,Vincent_van_Gogh
1048,Realism,man-standing-with-arms-folded,1882,Vincent_van_Gogh
1049,Post_Impressionism,sketch-of-a-peasant-working,1890,Vincent_van_Gogh
1050,Post_Impressionism,restaurant-de-la-sirene-at-asnieres,1887,Vincent_van_Gogh
1053,Post_Impressionism,woman-sitting-in-the-grass,1887,Vincent_van_Gogh
1056,Post_Impressionism,portrait-of-postman-roulin,1888,Vincent_van_Gogh
1057,Post_Impressionism,path-through-a-field-with-willows,1888,Vincent_van_Gogh
1061,Realism,sien-nursing-baby-half-figure,1882,Vincent_van_Gogh
1062,Post_Impressionism,the-garden-with-flowers,1888,Vincent_van_Gogh
1065,Realism,plaster-torso-of-a-woman,1886,Vincent_van_Gogh
1066,Realism,orphan-man-with-top-hat-drinking-coffee,1882,Vincent_van_Gogh
1069,Post_Impressionism,wheat-field-with-reaper-and-sun,1889,Vincent_van_Gogh
1070,Realism,peasant-woman-digging,1885,Vincent_van_Gogh
1071,Realism,peasant-woman-sitting-with-chin-in-hand,1885,Vincent_van_Gogh
1074,Post_Impressionism,mountain-landscape-seen-across-the-walls,1889,Vincent_van_Gogh
1077,Post_Impressionism,meadow-in-the-garden-of-saint-paul-hospital,1890,Vincent_van_Gogh
1078,Post_Impressionism,la-crau-seen-from-montmajour,1888,Vincent_van_Gogh
